causal_state_norm_mean,causal_state_norm_ratio_to_h0,clean_output_displacement_mean,diverged,finite,horizon,job_id,memory_error_mean,memory_error_median,model,output_norm_error_mean,seed,topology,task_success,selection_regime,source_analysis
2.988346815109253,1.0,0.0,False,True,0,pilot__lstm__t2__seed11,0.021571535617113113,0.020328477025032043,lstm,0.012417012825608253,11,t2,True,ring-selected zero-retuning,baseline_all_v2
2.90651273727417,0.9740656614303589,0.004572023171931505,False,True,16,pilot__lstm__t2__seed11,0.02324099838733673,0.02173069678246975,lstm,0.010318422690033913,11,t2,True,ring-selected zero-retuning,baseline_all_v2
2.9145121574401855,0.9767487645149231,0.02937871590256691,False,True,128,pilot__lstm__t2__seed11,0.042335838079452515,0.040831636637449265,lstm,0.010245897807180882,11,t2,True,ring-selected zero-retuning,baseline_all_v2
2.932389259338379,0.9829638004302979,0.11048465222120285,False,True,512,pilot__lstm__t2__seed11,0.12036292254924774,0.11552911251783371,lstm,0.010874900966882706,11,t2,True,ring-selected zero-retuning,baseline_all_v2
2.984811305999756,1.0011358261108398,0.2925117015838623,False,True,2048,pilot__lstm__t2__seed11,0.3007262349128723,0.2874269485473633,lstm,0.01075378991663456,11,t2,True,ring-selected zero-retuning,baseline_all_v2
2.994295835494995,1.004410982131958,0.34817299246788025,False,True,4096,pilot__lstm__t2__seed11,0.3550170063972473,0.3182606101036072,lstm,0.009321333840489388,11,t2,True,ring-selected zero-retuning,baseline_all_v2
3.0512306690216064,1.0,0.0,False,True,0,pilot__lstm__t2__seed12,0.01609722152352333,0.015078620053827763,lstm,0.012252007611095905,12,t2,True,ring-selected zero-retuning,baseline_all_v2
2.9816970825195312,0.9783875942230225,0.004166669677942991,False,True,16,pilot__lstm__t2__seed12,0.017704827710986137,0.0167914517223835,lstm,0.009486779570579529,12,t2,True,ring-selected zero-retuning,baseline_all_v2
2.9897589683532715,0.9810287952423096,0.023930195719003677,False,True,128,pilot__lstm__t2__seed12,0.033544424921274185,0.03129195794463158,lstm,0.010610119439661503,12,t2,True,ring-selected zero-retuning,baseline_all_v2
3.0028645992279053,0.9853867292404175,0.08929109573364258,False,True,512,pilot__lstm__t2__seed12,0.0966072678565979,0.09247120469808578,lstm,0.0115693099796772,12,t2,True,ring-selected zero-retuning,baseline_all_v2
3.028231620788574,0.9940757751464844,0.27041226625442505,False,True,2048,pilot__lstm__t2__seed12,0.27664223313331604,0.2674691081047058,lstm,0.012266816571354866,12,t2,True,ring-selected zero-retuning,baseline_all_v2
3.062288284301758,1.0056676864624023,0.43821972608566284,False,True,4096,pilot__lstm__t2__seed12,0.4427586793899536,0.4253014326095581,lstm,0.012991897761821747,12,t2,True,ring-selected zero-retuning,baseline_all_v2
10.965177536010742,1.0,0.0,False,True,0,pilot__rnn__s1__seed10,0.18422965705394745,0.07401762157678604,rnn,0.319409042596817,10,s1,False,ring-selected zero-retuning,baseline_all_v2
10.968400001525879,1.0003294944763184,0.07860735803842545,False,True,16,pilot__rnn__s1__seed10,0.21422898769378662,0.08374805748462677,rnn,0.28443798422813416,10,s1,False,ring-selected zero-retuning,baseline_all_v2
11.021894454956055,1.005262017250061,0.26077836751937866,False,True,128,pilot__rnn__s1__seed10,0.2639325261116028,0.13914081454277039,rnn,0.20671042799949646,10,s1,False,ring-selected zero-retuning,baseline_all_v2
11.023690223693848,1.0054285526275635,0.3241310119628906,False,True,512,pilot__rnn__s1__seed10,0.3127618432044983,0.21472793817520142,rnn,0.2072107195854187,10,s1,False,ring-selected zero-retuning,baseline_all_v2
11.027154922485352,1.0057477951049805,0.3590760827064514,False,True,2048,pilot__rnn__s1__seed10,0.3453407287597656,0.25628453493118286,rnn,0.20669680833816528,10,s1,False,ring-selected zero-retuning,baseline_all_v2
11.03052806854248,1.006058931350708,0.37131452560424805,False,True,4096,pilot__rnn__s1__seed10,0.3578342795372009,0.26030078530311584,rnn,0.2076975405216217,10,s1,False,ring-selected zero-retuning,baseline_all_v2
6.031383514404297,1.0,0.0,False,True,0,pilot__rnn__s1__seed11,0.041949354112148285,0.03601422160863876,rnn,0.03403768688440323,11,s1,False,ring-selected zero-retuning,baseline_all_v2
6.025561332702637,0.9994235038757324,0.010555547662079334,False,True,16,pilot__rnn__s1__seed11,0.0432426854968071,0.03733305260539055,rnn,0.03437230736017227,11,s1,False,ring-selected zero-retuning,baseline_all_v2
6.090492248535156,1.0103131532669067,0.04172351211309433,False,True,128,pilot__rnn__s1__seed11,0.05918266624212265,0.04872072488069534,rnn,0.02279660478234291,11,s1,False,ring-selected zero-retuning,baseline_all_v2
6.07918119430542,1.00846529006958,0.1357998251914978,False,True,512,pilot__rnn__s1__seed11,0.14245229959487915,0.14331428706645966,rnn,0.022372230887413025,11,s1,False,ring-selected zero-retuning,baseline_all_v2
6.027026176452637,0.9998453855514526,0.2709692716598511,False,True,2048,pilot__rnn__s1__seed11,0.27637436985969543,0.2503795325756073,rnn,0.015751678496599197,11,s1,False,ring-selected zero-retuning,baseline_all_v2
6.027823448181152,0.9999794960021973,0.27276304364204407,False,True,4096,pilot__rnn__s1__seed11,0.2781677842140198,0.25254395604133606,rnn,0.015364881604909897,11,s1,False,ring-selected zero-retuning,baseline_all_v2
6.028400421142578,1.0,0.0,False,True,0,pilot__rnn__s1__seed12,0.03610914573073387,0.0312868170440197,rnn,0.02316942624747753,12,s1,True,ring-selected zero-retuning,baseline_all_v2
6.003604888916016,0.996242344379425,0.012692823074758053,False,True,16,pilot__rnn__s1__seed12,0.0425398051738739,0.036812592297792435,rnn,0.03214613348245621,12,s1,True,ring-selected zero-retuning,baseline_all_v2
6.110140800476074,1.0141429901123047,0.03242695331573486,False,True,128,pilot__rnn__s1__seed12,0.06348477303981781,0.058068595826625824,rnn,0.015542109496891499,12,s1,True,ring-selected zero-retuning,baseline_all_v2
6.120275974273682,1.0158112049102783,0.1008114144206047,False,True,512,pilot__rnn__s1__seed12,0.13139869272708893,0.11009596288204193,rnn,0.012873654253780842,12,s1,True,ring-selected zero-retuning,baseline_all_v2
6.195368766784668,1.0283663272857666,0.2160055935382843,False,True,2048,pilot__rnn__s1__seed12,0.24586090445518494,0.23592375218868256,rnn,0.013090778142213821,12,s1,True,ring-selected zero-retuning,baseline_all_v2
6.240301132202148,1.0358126163482666,0.2644372582435608,False,True,4096,pilot__rnn__s1__seed12,0.29389625787734985,0.2725757658481598,rnn,0.01464099995791912,12,s1,True,ring-selected zero-retuning,baseline_all_v2
